# v2.3 | 20260227 | BIM Template family_parameter_bindings
ParameterGroup,ParameterName,GUID,DataType,BindingType,Description,RevitCategory,Maps_To_Shared_Param_GUID
ASS_MNG,ASS_TAG_1_TXT,1eeb577d-342d-5039-97f1-f1dd8d80c8c4,TEXT,Type,Ass Tag 1 Txt [ISO 19650-3:2020],Electrical Equipment,1eeb577d-342d-5039-97f1-f1dd8d80c8c4
ASS_MNG,ASS_TAG_1_TXT,1eeb577d-342d-5039-97f1-f1dd8d80c8c4,TEXT,Type,Ass Tag 1 Txt [ISO 19650-3:2020],Electrical Fixtures,1eeb577d-342d-5039-97f1-f1dd8d80c8c4
ASS_MNG,ASS_TAG_1_TXT,1eeb577d-342d-5039-97f1-f1dd8d80c8c4,TEXT,Type,Ass Tag 1 Txt [ISO 19650-3:2020],Floors,1eeb577d-342d-5039-97f1-f1dd8d80c8c4
ASS_MNG,ASS_TAG_1_TXT,1eeb577d-342d-5039-97f1-f1dd8d80c8c4,TEXT,Type,Ass Tag 1 Txt [ISO 19650-3:2020],Furniture,1eeb577d-342d-5039-97f1-f1dd8d80c8c4
ASS_MNG,ASS_TAG_1_TXT,1eeb577d-342d-5039-97f1-f1dd8d80c8c4,TEXT,Type,Ass Tag 1 Txt [ISO 19650-3:2020],Generic Models,1eeb577d-342d-5039-97f1-f1dd8d80c8c4
ASS_MNG,ASS_TAG_1_TXT,1eeb577d-342d-5039-97f1-f1dd8d80c8c4,TEXT,Type,Ass Tag 1 Txt [ISO 19650-3:2020],Lighting Fixtures,1eeb577d-342d-5039-97f1-f1dd8d80c8c4
ASS_MNG,ASS_TAG_1_TXT,1eeb577d-342d-5039-97f1-f1dd8d80c8c4,TEXT,Type,Ass Tag 1 Txt [ISO 19650-3:2020],Mechanical Equipment,1eeb577d-342d-5039-97f1-f1dd8d80c8c4
ASS_MNG,ASS_TAG_1_TXT,1eeb577d-342d-5039-97f1-f1dd8d80c8c4,TEXT,Type,Ass Tag 1 Txt [ISO 19650-3:2020],Pipe Accessories,1eeb577d-342d-5039-97f1-f1dd8d80c8c4
ASS_MNG,ASS_TAG_1_TXT,1eeb577d-342d-5039-97f1-f1dd8d80c8c4,TEXT,Type,Ass Tag 1 Txt [ISO 19650-3:2020],Pipe Fittings,1eeb577d-342d-5039-97f1-f1dd8d80c8c4
ASS_MNG,ASS_TAG_1_TXT,1eeb577d-342d-5039-97f1-f1dd8d80c8c4,TEXT,Type,Ass Tag 1 Txt [ISO 19650-3:2020],Pipes,1eeb577d-342d-5039-97f1-f1dd8d80c8c4
ASS_MNG,ASS_TAG_1_TXT,1eeb577d-342d-5039-97f1-f1dd8d80c8c4,TEXT,Type,Ass Tag 1 Txt [ISO 19650-3:2020],Plumbing Equipment,1eeb577d-342d-5039-97f1-f1dd8d80c8c4
ASS_MNG,ASS_TAG_1_TXT,1eeb577d-342d-5039-97f1-f1dd8d80c8c4,TEXT,Type,Ass Tag 1 Txt [ISO 19650-3:2020],Plumbing Fixtures,1eeb577d-342d-5039-97f1-f1dd8d80c8c4
ASS_MNG,ASS_TAG_1_TXT,1eeb577d-342d-5039-97f1-f1dd8d80c8c4,TEXT,Type,Ass Tag 1 Txt [ISO 19650-3:2020],Ramps,1eeb577d-342d-5039-97f1-f1dd8d80c8c4
ASS_MNG,ASS_TAG_1_TXT,1eeb577d-342d-5039-97f1-f1dd8d80c8c4,TEXT,Type,Ass Tag 1 Txt [ISO 19650-3:2020],Roofs,1eeb577d-342d-5039-97f1-f1dd8d80c8c4
ASS_MNG,ASS_TAG_1_TXT,1eeb577d-342d-5039-97f1-f1dd8d80c8c4,TEXT,Type,Ass Tag 1 Txt [ISO 19650-3:2020],Rooms,1eeb577d-342d-5039-97f1-f1dd8d80c8c4
ASS_MNG,ASS_TAG_1_TXT,1eeb577d-342d-5039-97f1-f1dd8d80c8c4,TEXT,Type,Ass Tag 1 Txt [ISO 19650-3:2020],Specialty Equipment,1eeb577d-342d-5039-97f1-f1dd8d80c8c4
ASS_MNG,ASS_TAG_1_TXT,1eeb577d-342d-5039-97f1-f1dd8d80c8c4,TEXT,Type,Ass Tag 1 Txt [ISO 19650-3:2020],Sprinklers,1eeb577d-342d-5039-97f1-f1dd8d80c8c4
ASS_MNG,ASS_TAG_1_TXT,1eeb577d-342d-5039-97f1-f1dd8d80c8c4,TEXT,Type,Ass Tag 1 Txt [ISO 19650-3:2020],Stairs,1eeb577d-342d-5039-97f1-f1dd8d80c8c4
ASS_MNG,ASS_TAG_1_TXT,1eeb577d-342d-5039-97f1-f1dd8d80c8c4,TEXT,Type,Ass Tag 1 Txt [ISO 19650-3:2020],Walls,1eeb577d-342d-5039-97f1-f1dd8d80c8c4
ASS_MNG,ASS_TAG_1_TXT,1eeb577d-342d-5039-97f1-f1dd8d80c8c4,TEXT,Type,Ass Tag 1 Txt [ISO 19650-3:2020],Windows,1eeb577d-342d-5039-97f1-f1dd8d80c8c4
BLE_ELES,ENV_ROOF_TAG_TXT,9a1ef97d-12f7-419d-93f9-60f3773e55ef,TEXT,Type,"Roof specification tag: covering, waterproofing, R-value, slope [ISO 19650-1:2018]",Generic Models,9a1ef97d-12f7-419d-93f9-60f3773e55ef
BLE_ELES,ENV_ROOF_TAG_TXT,9a1ef97d-12f7-419d-93f9-60f3773e55ef,TEXT,Type,"Roof specification tag: covering, waterproofing, R-value, slope [ISO 19650-1:2018]",Roofs,9a1ef97d-12f7-419d-93f9-60f3773e55ef
HVC_SYSTEMS,HVC_DCT_TAG_01_TXT,9751957e-f2c7-4f9a-8f3a-dd432af861f5,TEXT,Type,Hvc Dct tag 1,Air Terminals,9751957e-f2c7-4f9a-8f3a-dd432af861f5
HVC_SYSTEMS,HVC_DCT_TAG_01_TXT,9751957e-f2c7-4f9a-8f3a-dd432af861f5,TEXT,Type,Hvc Dct tag 1,Ducts,9751957e-f2c7-4f9a-8f3a-dd432af861f5
HVC_SYSTEMS,HVC_DCT_TAG_01_TXT,9751957e-f2c7-4f9a-8f3a-dd432af861f5,TEXT,Type,Hvc Dct tag 1,Flex Ducts,9751957e-f2c7-4f9a-8f3a-dd432af861f5
HVC_SYSTEMS,HVC_DCT_TAG_01_TXT,9751957e-f2c7-4f9a-8f3a-dd432af861f5,TEXT,Type,Hvc Dct tag 1,Generic Models,9751957e-f2c7-4f9a-8f3a-dd432af861f5
HVC_SYSTEMS,HVC_DCT_TAG_01_TXT,9751957e-f2c7-4f9a-8f3a-dd432af861f5,TEXT,Type,Hvc Dct tag 1,Mechanical Equipment,9751957e-f2c7-4f9a-8f3a-dd432af861f5
CST_PROC,BLE_APP-IMAGE,eaaf3b80-c7f9-508a-8e4e-2aafba2d2f76,TEXT,Instance,Ble App-image [ISO 19650-1:2018],Materials,eaaf3b80-c7f9-508a-8e4e-2aafba2d2f76
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Air Terminals,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Cable Trays,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Casework,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Ceilings,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Conduits,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Curtain Panels,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Curtain Wall Mullions,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Doors,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Ducts,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Electrical Equipment,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Electrical Fixtures,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Floors,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Furniture,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Generic Models,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Lighting Fixtures,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Mechanical Equipment,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Pipe Accessories,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Pipe Fittings,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Pipes,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Plumbing Equipment,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Plumbing Fixtures,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Ramps,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Roofs,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Rooms,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Specialty Equipment,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Sprinklers,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Stairs,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Walls,2e504781-c632-4448-8107-ee2238ddf443
COM_DAT,CST_CALC_STEEL_KG,2e504781-c632-4448-8107-ee2238ddf443,CURRENCY,Type,Calculated steel reinforcement in kilograms [ISO 19650-3:2020],Windows,2e504781-c632-4448-8107-ee2238ddf443
PRJ_INFORMATION,PRJ_DWG_ISSUE_PURPOSE_TXT,a3bf9281-16ad-5bc3-a389-da4fa300b2d4,TEXT,Type,Prj Dwg Issue Purpose Txt [ISO 19650-1:2018],Generic Models,a3bf9281-16ad-5bc3-a389-da4fa300b2d4
LTG_CONTROLS,LTG_CONTROLS_SPARE_02_TXT,444ed381-01e5-4d94-a1e8-c5f22377a01e,TEXT,Type,Spare parameter 2 for LTG_CONTROLS group,Electrical Equipment,444ed381-01e5-4d94-a1e8-c5f22377a01e
LTG_CONTROLS,LTG_CONTROLS_SPARE_02_TXT,444ed381-01e5-4d94-a1e8-c5f22377a01e,TEXT,Type,Spare parameter 2 for LTG_CONTROLS group,Electrical Fixtures,444ed381-01e5-4d94-a1e8-c5f22377a01e
LTG_CONTROLS,LTG_CONTROLS_SPARE_02_TXT,444ed381-01e5-4d94-a1e8-c5f22377a01e,TEXT,Type,Spare parameter 2 for LTG_CONTROLS group,Lighting Fixtures,444ed381-01e5-4d94-a1e8-c5f22377a01e
LTG_CONTROLS,LTG_CONTROLS_SPARE_02_TXT,444ed381-01e5-4d94-a1e8-c5f22377a01e,TEXT,Type,Spare parameter 2 for LTG_CONTROLS group,Cable Trays,444ed381-01e5-4d94-a1e8-c5f22377a01e
LTG_CONTROLS,LTG_CONTROLS_SPARE_02_TXT,444ed381-01e5-4d94-a1e8-c5f22377a01e,TEXT,Type,Spare parameter 2 for LTG_CONTROLS group,Conduits,444ed381-01e5-4d94-a1e8-c5f22377a01e
LTG_CONTROLS,LTG_CONTROLS_SPARE_02_TXT,444ed381-01e5-4d94-a1e8-c5f22377a01e,TEXT,Type,Spare parameter 2 for LTG_CONTROLS group,Generic Models,444ed381-01e5-4d94-a1e8-c5f22377a01e
CST_PROC,BLE_MAT_ID_TXT,522b2f82-71be-5fc9-9e9a-ea5e61f7967b,TEXT,Instance,Ble Mat Id Txt [ISO 19650-1:2018],Materials,522b2f82-71be-5fc9-9e9a-ea5e61f7967b
MAT_INFO,MAT_PERF_TAG_3_TXT,011ce782-1772-4477-bf4e-4a29a95c507a,TEXT,Instance,"Layer build-up tag: layer count, function, material, thickness [ISO 19650-1:2018]",Materials,011ce782-1772-4477-bf4e-4a29a95c507a
MAT_INFO,MAT_LAYER_4_THICKNESS_MM,d2f81f83-7867-51fb-9a06-a9e58f75f14a,LENGTH,Instance,Mat Layer 4 Thickness Mm [ISO 19650-1:2018],Materials,d2f81f83-7867-51fb-9a06-a9e58f75f14a
TPL_TRACKING,WS_VISIBLE_DEFAULT_BOOL,5f114a83-0645-4885-892a-ad18d2a54ec5,YESNO,Type,Visible by default [ISO 19650-2:2018],Generic Models,5f114a83-0645-4885-892a-ad18d2a54ec5
COM_DAT,CST_UNIT_PRICE_SHEET_UGX,2bdebe83-56ba-4e77-a27a-8179f7ad01c4,CURRENCY,Type,Unit price per roofing sheet in UGX [ISO 19650-3:2020],Air Terminals,2bdebe83-56ba-4e77-a27a-8179f7ad01c4
COM_DAT,CST_UNIT_PRICE_SHEET_UGX,2bdebe83-56ba-4e77-a27a-8179f7ad01c4,CURRENCY,Type,Unit price per roofing sheet in UGX [ISO 19650-3:2020],Cable Trays,2bdebe83-56ba-4e77-a27a-8179f7ad01c4
COM_DAT,CST_UNIT_PRICE_SHEET_UGX,2bdebe83-56ba-4e77-a27a-8179f7ad01c4,CURRENCY,Type,Unit price per roofing sheet in UGX [ISO 19650-3:2020],Casework,2bdebe83-56ba-4e77-a27a-8179f7ad01c4
COM_DAT,CST_UNIT_PRICE_SHEET_UGX,2bdebe83-56ba-4e77-a27a-8179f7ad01c4,CURRENCY,Type,Unit price per roofing sheet in UGX [ISO 19650-3:2020],Conduits,2bdebe83-56ba-4e77-a27a-8179f7ad01c4
COM_DAT,CST_UNIT_PRICE_SHEET_UGX,2bdebe83-56ba-4e77-a27a-8179f7ad01c4,CURRENCY,Type,Unit price per roofing sheet in UGX [ISO 19650-3:2020],Electrical Equipment,2bdebe83-56ba-4e77-a27a-8179f7ad01c4
COM_DAT,CST_UNIT_PRICE_SHEET_UGX,2bdebe83-56ba-4e77-a27a-8179f7ad01c4,CURRENCY,Type,Unit price per roofing sheet in UGX [ISO 19650-3:2020],Electrical Fixtures,2bdebe83-56ba-4e77-a27a-8179f7ad01c4
COM_DAT,CST_UNIT_PRICE_SHEET_UGX,2bdebe83-56ba-4e77-a27a-8179f7ad01c4,CURRENCY,Type,Unit price per roofing sheet in UGX [ISO 19650-3:2020],Furniture,2bdebe83-56ba-4e77-a27a-8179f7ad01c4
COM_DAT,CST_UNIT_PRICE_SHEET_UGX,2bdebe83-56ba-4e77-a27a-8179f7ad01c4,CURRENCY,Type,Unit price per roofing sheet in UGX [ISO 19650-3:2020],Generic Models,2bdebe83-56ba-4e77-a27a-8179f7ad01c4
COM_DAT,CST_UNIT_PRICE_SHEET_UGX,2bdebe83-56ba-4e77-a27a-8179f7ad01c4,CURRENCY,Type,Unit price per roofing sheet in UGX [ISO 19650-3:2020],Lighting Fixtures,2bdebe83-56ba-4e77-a27a-8179f7ad01c4
COM_DAT,CST_UNIT_PRICE_SHEET_UGX,2bdebe83-56ba-4e77-a27a-8179f7ad01c4,CURRENCY,Type,Unit price per roofing sheet in UGX [ISO 19650-3:2020],Mechanical Equipment,2bdebe83-56ba-4e77-a27a-8179f7ad01c4
COM_DAT,CST_UNIT_PRICE_SHEET_UGX,2bdebe83-56ba-4e77-a27a-8179f7ad01c4,CURRENCY,Type,Unit price per roofing sheet in UGX [ISO 19650-3:2020],Plumbing Equipment,2bdebe83-56ba-4e77-a27a-8179f7ad01c4
COM_DAT,CST_UNIT_PRICE_SHEET_UGX,2bdebe83-56ba-4e77-a27a-8179f7ad01c4,CURRENCY,Type,Unit price per roofing sheet in UGX [ISO 19650-3:2020],Plumbing Fixtures,2bdebe83-56ba-4e77-a27a-8179f7ad01c4
COM_DAT,CST_UNIT_PRICE_SHEET_UGX,2bdebe83-56ba-4e77-a27a-8179f7ad01c4,CURRENCY,Type,Unit price per roofing sheet in UGX [ISO 19650-3:2020],Specialty Equipment,2bdebe83-56ba-4e77-a27a-8179f7ad01c4
COM_DAT,CST_UNIT_PRICE_SHEET_UGX,2bdebe83-56ba-4e77-a27a-8179f7ad01c4,CURRENCY,Type,Unit price per roofing sheet in UGX [ISO 19650-3:2020],Sprinklers,2bdebe83-56ba-4e77-a27a-8179f7ad01c4
MAT_INFO,MAT_TAG_5_TXT,c7efed83-bbd2-4a2e-b79a-292a1cfa3a18,TEXT,Instance,ISO 23386/23387 property dictionary GUID tag [ISO 23386:2020],Materials,c7efed83-bbd2-4a2e-b79a-292a1cfa3a18
COM_DAT,CST_TOTAL_LABOUR_COST,e0080184-258d-4910-92b5-acce14480380,CURRENCY,Type,Total labour cost in UGX [ISO 19650-3:2020],Air Terminals,e0080184-258d-4910-92b5-acce14480380
COM_DAT,CST_TOTAL_LABOUR_COST,e0080184-258d-4910-92b5-acce14480380,CURRENCY,Type,Total labour cost in UGX [ISO 19650-3:2020],Cable Trays,e0080184-258d-4910-92b5-acce14480380
COM_DAT,CST_TOTAL_LABOUR_COST,e0080184-258d-4910-92b5-acce14480380,CURRENCY,Type,Total labour cost in UGX [ISO 19650-3:2020],Casework,e0080184-258d-4910-92b5-acce14480380
COM_DAT,CST_TOTAL_LABOUR_COST,e0080184-258d-4910-92b5-acce14480380,CURRENCY,Type,Total labour cost in UGX [ISO 19650-3:2020],Conduits,e0080184-258d-4910-92b5-acce14480380
COM_DAT,CST_TOTAL_LABOUR_COST,e0080184-258d-4910-92b5-acce14480380,CURRENCY,Type,Total labour cost in UGX [ISO 19650-3:2020],Electrical Equipment,e0080184-258d-4910-92b5-acce14480380
COM_DAT,CST_TOTAL_LABOUR_COST,e0080184-258d-4910-92b5-acce14480380,CURRENCY,Type,Total labour cost in UGX [ISO 19650-3:2020],Electrical Fixtures,e0080184-258d-4910-92b5-acce14480380
COM_DAT,CST_TOTAL_LABOUR_COST,e0080184-258d-4910-92b5-acce14480380,CURRENCY,Type,Total labour cost in UGX [ISO 19650-3:2020],Furniture,e0080184-258d-4910-92b5-acce14480380
COM_DAT,CST_TOTAL_LABOUR_COST,e0080184-258d-4910-92b5-acce14480380,CURRENCY,Type,Total labour cost in UGX [ISO 19650-3:2020],Generic Models,e0080184-258d-4910-92b5-acce14480380
COM_DAT,CST_TOTAL_LABOUR_COST,e0080184-258d-4910-92b5-acce14480380,CURRENCY,Type,Total labour cost in UGX [ISO 19650-3:2020],Lighting Fixtures,e0080184-258d-4910-92b5-acce14480380
COM_DAT,CST_TOTAL_LABOUR_COST,e0080184-258d-4910-92b5-acce14480380,CURRENCY,Type,Total labour cost in UGX [ISO 19650-3:2020],Mechanical Equipment,e0080184-258d-4910-92b5-acce14480380
COM_DAT,CST_TOTAL_LABOUR_COST,e0080184-258d-4910-92b5-acce14480380,CURRENCY,Type,Total labour cost in UGX [ISO 19650-3:2020],Plumbing Equipment,e0080184-258d-4910-92b5-acce14480380
COM_DAT,CST_TOTAL_LABOUR_COST,e0080184-258d-4910-92b5-acce14480380,CURRENCY,Type,Total labour cost in UGX [ISO 19650-3:2020],Plumbing Fixtures,e0080184-258d-4910-92b5-acce14480380
COM_DAT,CST_TOTAL_LABOUR_COST,e0080184-258d-4910-92b5-acce14480380,CURRENCY,Type,Total labour cost in UGX [ISO 19650-3:2020],Specialty Equipment,e0080184-258d-4910-92b5-acce14480380
COM_DAT,CST_TOTAL_LABOUR_COST,e0080184-258d-4910-92b5-acce14480380,CURRENCY,Type,Total labour cost in UGX [ISO 19650-3:2020],Sprinklers,e0080184-258d-4910-92b5-acce14480380
TPL_TRACKING,FLT_SURFACE_PATTERN_TXT,420a5a84-1677-4f22-8c19-cb63c5e0c36d,TEXT,Type,Override surface pattern [ISO 19650-1:2018],Generic Models,420a5a84-1677-4f22-8c19-cb63c5e0c36d
TPL_TRACKING,TS_WIDTH_FACTOR_NR,bbfcb884-5fb0-45b2-aac0-946deb714973,NUMBER,Type,Text width factor [ISO 19650-1:2018],Generic Models,bbfcb884-5fb0-45b2-aac0-946deb714973
TPL_TRACKING,CP_HEX_CODE_TXT,507d4787-323a-4e10-b4fe-810f8aca3f48,TEXT,Type,Color hex code [ISO 19650-1:2018],Generic Models,507d4787-323a-4e10-b4fe-810f8aca3f48
ASS_MNG,ASS_TAG_2_TXT,bf6cb687-478f-459a-8c5d-ece073c24831,TEXT,Type,Ass Tag 2 Txt [ISO 19650-3:2020],Air Terminals,bf6cb687-478f-459a-8c5d-ece073c24831
ASS_MNG,ASS_TAG_2_TXT,bf6cb687-478f-459a-8c5d-ece073c24831,TEXT,Type,Ass Tag 2 Txt [ISO 19650-3:2020],Cable Trays,bf6cb687-478f-459a-8c5d-ece073c24831
ASS_MNG,ASS_TAG_2_TXT,bf6cb687-478f-459a-8c5d-ece073c24831,TEXT,Type,Ass Tag 2 Txt [ISO 19650-3:2020],Casework,bf6cb687-478f-459a-8c5d-ece073c24831
ASS_MNG,ASS_TAG_2_TXT,bf6cb687-478f-459a-8c5d-ece073c24831,TEXT,Type,Ass Tag 2 Txt [ISO 19650-3:2020],Ceilings,bf6cb687-478f-459a-8c5d-ece073c24831
ASS_MNG,ASS_TAG_2_TXT,bf6cb687-478f-459a-8c5d-ece073c24831,TEXT,Type,Ass Tag 2 Txt [ISO 19650-3:2020],Conduits,bf6cb687-478f-459a-8c5d-ece073c24831
ASS_MNG,ASS_TAG_2_TXT,bf6cb687-478f-459a-8c5d-ece073c24831,TEXT,Type,Ass Tag 2 Txt [ISO 19650-3:2020],Curtain Panels,bf6cb687-478f-459a-8c5d-ece073c24831
ASS_MNG,ASS_TAG_2_TXT,bf6cb687-478f-459a-8c5d-ece073c24831,TEXT,Type,Ass Tag 2 Txt [ISO 19650-3:2020],Curtain Wall Mullions,bf6cb687-478f-459a-8c5d-ece073c24831
ASS_MNG,ASS_TAG_2_TXT,bf6cb687-478f-459a-8c5d-ece073c24831,TEXT,Type,Ass Tag 2 Txt [ISO 19650-3:2020],Doors,bf6cb687-478f-459a-8c5d-ece073c24831
ASS_MNG,ASS_TAG_2_TXT,bf6cb687-478f-459a-8c5d-ece073c24831,TEXT,Type,Ass Tag 2 Txt [ISO 19650-3:2020],Ducts,bf6cb687-478f-459a-8c5d-ece073c24831
ASS_MNG,ASS_TAG_2_TXT,bf6cb687-478f-459a-8c5d-ece073c24831,TEXT,Type,Ass Tag 2 Txt [ISO 19650-3:2020],Electrical Equipment,bf6cb687-478f-459a-8c5d-ece073c24831
ASS_MNG,ASS_TAG_2_TXT,bf6cb687-478f-459a-8c5d-ece073c24831,TEXT,Type,Ass Tag 2 Txt [ISO 19650-3:2020],Electrical Fixtures,bf6cb687-478f-459a-8c5d-ece073c24831
ASS_MNG,ASS_TAG_2_TXT,bf6cb687-478f-459a-8c5d-ece073c24831,TEXT,Type,Ass Tag 2 Txt [ISO 19650-3:2020],Floors,bf6cb687-478f-459a-8c5d-ece073c24831
ASS_MNG,ASS_TAG_2_TXT,bf6cb687-478f-459a-8c5d-ece073c24831,TEXT,Type,Ass Tag 2 Txt [ISO 19650-3:2020],Furniture,bf6cb687-478f-459a-8c5d-ece073c24831
ASS_MNG,ASS_TAG_2_TXT,bf6cb687-478f-459a-8c5d-ece073c24831,TEXT,Type,Ass Tag 2 Txt [ISO 19650-3:2020],Generic Models,bf6cb687-478f-459a-8c5d-ece073c24831
ASS_MNG,ASS_TAG_2_TXT,bf6cb687-478f-459a-8c5d-ece073c24831,TEXT,Type,Ass Tag 2 Txt [ISO 19650-3:2020],Lighting Fixtures,bf6cb687-478f-459a-8c5d-ece073c24831
ASS_MNG,ASS_TAG_2_TXT,bf6cb687-478f-459a-8c5d-ece073c24831,TEXT,Type,Ass Tag 2 Txt [ISO 19650-3:2020],Mechanical Equipment,bf6cb687-478f-459a-8c5d-ece073c24831
ASS_MNG,ASS_TAG_2_TXT,bf6cb687-478f-459a-8c5d-ece073c24831,TEXT,Type,Ass Tag 2 Txt [ISO 19650-3:2020],Pipe Accessories,bf6cb687-478f-459a-8c5d-ece073c24831
ASS_MNG,ASS_TAG_2_TXT,bf6cb687-478f-459a-8c5d-ece073c24831,TEXT,Type,Ass Tag 2 Txt [ISO 19650-3:2020],Pipe Fittings,bf6cb687-478f-459a-8c5d-ece073c24831
